eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	-13	Box-208	0	21.2715	5520.05	38.745	0.00376919	-0.1	0.00900261	0.000335321	3.27491	0.093143	3.27491	0	0	3.29619	3.19053	0.123589	-3.27892	0.295188	0.0375136	-0.995271	0.0896003
0	-13	Box-207	0	24.6142	5424.05	47.9133	0.00191032	-0.0608651	0.00627827	0.00020431	3.59682	0.103556	3.59682	0	1.97432e-08	3.22647	3.12081	0.100624	-3.20615	0.330751	0.0312039	-0.994237	0.102567
0	-13	Box-207	0	24.6161	5423.99	47.9195	0.00122824	-0.0391349	0.00403721	0.000131367	3.59695	0.10356	3.59695	0	6.43725e-09	3.22647	3.12081	0.100624	-3.20615	0.330751	0.0312039	-0.994237	0.102567
0	-13	Box-206	0	27.7322	5328.05	58.4613	0.00337014	-0.1	0.0115588	0.000336162	3.91945	0.114209	3.91945	0	0	3.15464	3.04899	0.105494	-3.13027	0.361822	0.0334598	-0.99283	0.114759
0	-13	Box-205	0	30.502	5232.05	70.1036	0.00290954	-0.1	0.0123808	0.00033647	4.24235	0.12554	4.24235	0	5.35032e-08	2.92739	2.82173	0.084438	-2.90211	0.359304	0.0288629	-0.992009	0.122819
0	-13	Box-204	0	33.6795	5136.05	82.7633	0.00382689	-0.1	0.0140168	0.000337298	4.56575	0.137332	4.56575	0	0	2.85668	2.75102	0.108112	-2.82506	0.395984	0.0378712	-0.989608	0.138712
0	-13	Box-203	0	37.3958	5040.05	96.8847	0.00401634	-0.1	0.0160068	0.000338318	4.88988	0.149379	4.88988	0	0	2.79587	2.69021	0.110714	-2.75658	0.44124	0.0396274	-0.986655	0.157931
0	-13	Box-202	0	40.7989	4944.05	112.345	0.00283557	-0.1	0.0161977	0.000338297	5.21467	0.161751	5.21467	0	4.19339e-08	2.73279	2.62713	0.0764061	-2.69456	0.436457	0.0279799	-0.986748	0.159831
0	-13	Box-201	0	42.8314	4848.05	128.378	0.00139885	-0.1	0.0173276	0.000338833	5.53966	0.174453	5.53966	0	0	2.66569	2.56003	0.0367091	-2.62423	0.454717	0.0137818	-0.985224	0.170716
0	-13	Box-200	0	44.1215	4752.05	145.694	0.000997165	-0.1	0.0191804	0.000339945	5.86535	0.187543	5.86535	0	1.84166e-08	2.58654	2.48088	0.025308	-2.538	0.486798	0.00979267	-0.982051	0.188361
0	-13	Box-199	0	44.6411	4656.05	164.549	-9.74699e-05	-0.1	0.020344	0.000340697	6.19198	0.201042	6.19198	0	0	2.51745	2.41179	-0.00240239	-2.46475	0.501429	-0.000955134	-0.979927	0.199357
0	-13	Box-198	0	44.1308	4560.05	185.459	-0.000711121	-0.1	0.0233745	0.000342891	6.52004	0.21504	6.52004	0	1.16594e-07	2.41824	2.31258	-0.0167288	-2.35246	0.549875	-0.00692439	-0.973729	0.227604
0	-13	Box-197	0	43.789	4464.05	208.476	0.000194147	-0.1	0.0235259	0.000343019	6.84967	0.229624	6.84967	0	1.84751e-08	2.34735	2.2417	0.0044317	-2.28265	0.537015	0.00188987	-0.973423	0.229007
0	-13	Box-196	0	43.76	4368.05	231.587	0.000615432	-0.1	0.0254647	0.000344587	7.17939	0.244633	7.17939	0	0	2.27721	2.17155	0.0135664	-2.20436	0.561335	0.00596388	-0.969056	0.246767
