eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	13	Box-271	0	-201.97	-4463.95	-1746.14	-0.0070338	-0.1	-0.0389352	0.000358827	68.9049	0.688965	68.9049	0	4.12207e-08	4.40919	4.30353	-0.288299	-4.09876	-1.59586	-0.0654048	-0.929864	-0.362044
0	13	Box-272	0	-208.296	-4559.95	-1783.7	-0.00601624	-0.1	-0.0392074	0.000358954	69.2495	0.697279	69.2495	0	0	4.33512	4.22946	-0.242363	-4.02848	-1.57946	-0.0559235	-0.929543	-0.364449
0	13	Box-273	0	-213.572	-4655.95	-1821.65	-0.00486333	-0.1	-0.0402622	0.000360062	69.5944	0.705731	69.5944	0	0	4.26326	4.1576	-0.192078	-3.94952	-1.59016	-0.0450682	-0.926693	-0.373107
0	13	Box-274	0	-218.286	-4751.95	-1860.92	-0.00480552	-0.1	-0.0415041	0.000361623	69.9408	0.714381	69.9408	0	0	4.19224	4.08658	-0.185827	-3.86695	-1.60494	-0.0443406	-0.922701	-0.382959
0	13	Box-275	0	-223.376	-4847.95	-1900.96	-0.00620201	-0.1	-0.0413612	0.000361682	70.2883	0.723203	70.2883	0	2.57164e-08	4.1165	4.01084	-0.235458	-3.79648	-1.57027	-0.0572174	-0.922562	-0.381583
0	13	Box-276	0	-229.688	-4943.95	-1940.54	-0.00666647	-0.1	-0.0411904	0.000361562	70.6354	0.732192	70.6354	0	0	4.03471	3.92905	-0.248138	-3.72228	-1.53323	-0.0615218	-0.922881	-0.38014
0	13	Box-277	0	-235.873	-5039.95	-1980.59	-0.006287	-0.1	-0.042521	0.000363204	70.9831	0.741389	70.9831	0	0	3.9373	3.83164	-0.227337	-3.61599	-1.53755	-0.0577603	-0.918725	-0.390651
0	13	Box-278	0	-241.548	-5135.95	-2022.21	-0.00519597	-0.1	-0.0444844	0.000365627	71.3328	0.750849	71.3328	0	0	3.86373	3.75807	-0.183153	-3.5249	-1.56803	-0.047421	-0.912648	-0.405986
0	13	Box-279	0	-246.324	-5231.95	-2065.42	-0.00475176	-0.1	-0.0458275	0.000367409	71.6845	0.760553	71.6845	0	0	3.77948	3.67382	-0.163048	-3.43132	-1.57249	-0.0431573	-0.908238	-0.416223
0	13	Box-280	0	-250.772	-5327.95	-2109.72	-0.00452955	-0.1	-0.0463878	0.000368167	72.0376	0.770544	72.0376	0	0	3.68139	3.57573	-0.151078	-3.33538	-1.54721	-0.0410552	-0.906385	-0.420452
0	13	Box-281	0	-255.394	-5423.95	-2154.63	-0.00518944	-0.1	-0.0470871	0.000369258	72.3916	0.780778	72.3916	0	0	3.60445	3.49879	-0.16897	-3.25603	-1.53317	-0.0468983	-0.903725	-0.425538
0	13	Box-282	0	-260.491	-5519.95	-2200.02	-0.00485562	-0.1	-0.0478566	0.000370316	72.7464	0.791291	72.7464	0	0	3.51338	3.40772	-0.153666	-3.16469	-1.51451	-0.0437571	-0.901163	-0.431266
0	13	Box-283	0	-264.777	-5615.95	-2246.62	-0.00388042	-0.1	-0.0494585	0.000372534	73.1028	0.802103	73.1028	0	0	3.42756	3.3219	-0.119091	-3.06902	-1.51789	-0.0347616	-0.895819	-0.443058
0	13	Box-284	0	-268.195	-5711.95	-2293.87	-0.00337296	-0.1	-0.0492832	0.000372231	73.4601	0.813251	73.4601	0	0	3.32535	3.21969	-0.100511	-2.97991	-1.4686	-0.030241	-0.896574	-0.44186
0	13	Box-285	0	-271.872	-5807.95	-2341.74	-0.00418054	-0.1	-0.05045	0.000374071	73.8183	0.824804	73.8183	0	0	3.221	3.11534	-0.120074	-2.87221	-1.44903	-0.0372985	-0.892193	-0.450111
0	13	Box-286	0	-275.941	-5903.95	-2390.5	-0.00418814	-0.1	-0.0510529	0.000374992	74.1779	0.836708	74.1779	0	0	3.14542	3.03976	-0.117181	-2.79793	-1.42842	-0.0372756	-0.890026	-0.454384
0	13	Box-287	0	-279.742	-5999.95	-2441.92	-0.00414387	-0.1	-0.0548544	0.00038093	74.5417	0.849063	74.5417	0	1.68833e-08	3.07001	2.96435	-0.111399	-2.68828	-1.47464	-0.0363076	-0.876176	-0.480621
0	13	Box-288	0	-284.082	-6095.95	-2494.6	-0.00483396	-0.1	-0.0543592	0.00038024	74.9074	0.861759	74.9074	0	0	2.99911	2.89345	-0.127179	-2.63095	-1.43017	-0.0424321	-0.877791	-0.47716
